year,sex,position_title,position_type,service_end_date,days_employed,pay_total,annual_rate,location,contract,bargaining_group_num,bargaining_group_title
2018,female,Lecturer,Full Time Employee,12/22/18 0:00,365,67391.09,62769.265,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,Asst Professor U of M,Full Time Employee,12/8/18 0:00,351,67413.64,97606.6,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Clerk V,Full Time Employee,12/22/18 0:00,365,67431.18,62343.32,U Mass Amherst,Non-Unit Classified (A12),A12,Non-Unit Classified
2018,male,Librarian I,Full Time Employee,12/22/18 0:00,365,67452.27,66289.34,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Maintenance Technician I,Full Time Employee,12/22/18 0:00,365,67470.18,55031.6,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Sponsored Progs Admini II,Full Time Employee,12/22/18 0:00,365,67490.45,68758.218,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Administrative Analyst III,Full Time Employee,12/22/18 0:00,365,67497.95,71294.08,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Software Consultant,Full Time Employee,12/22/18 0:00,365,67499.9,67499.9,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Multimedia Content Producer,Full Time Employee,12/22/18 0:00,365,67524.81,68193.313,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,"Dir,Outreach & Operations",Full Time Employee,12/22/18 0:00,365,67564.19,67564.291,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,male,Resident Pgy - 5,Full Time Employee,12/22/18 0:00,365,67571.95,69599.66,U Mass Worcester,Residents/Post Docs (W63),W63,Residents/Post Docs
2018,male,Classroom Technology Spec,Full Time Employee,12/22/18 0:00,365,67572.06,67632.63,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,Univ Police Officer,Full Time Employee,12/22/18 0:00,365,67587.81,53601.08,U Mass Amherst,New England Police Benevolent (A07),A07,New England Police Benevolent
2018,female,Program Coordinator I,Full Time Employee,12/22/18 0:00,365,67595.59,65915.2,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Computer Specialist,Full Time Employee,12/22/18 0:00,365,67635.06,67635.1,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Grad Prog Dir/Assoc Professor,Full Time Employee,9/1/18 0:00,253,67666.68,97740.681,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,Health Records Supervisor,Full Time Employee,12/22/18 0:00,365,67671.74,67671.76,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,"Asst Dir, Event Mgmt & Rsrvtns",Full Time Employee,12/22/18 0:00,365,67688.97,70000,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,male,Technology Service Specialist,Full Time Employee,12/22/18 0:00,365,67713.01,67773.472,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,Academic Adviser II,Full Time Employee,12/22/18 0:00,365,67741.42,55045.64,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,University Police Officer,Full Time Employee,12/22/18 0:00,365,67781.4,63077.202,U Mass Lowell,IBT Local 25 Police (L94),L94,IBT Local 25 Police
2018,male,"Specialist II, Estate Recovery",Full Time Employee,12/22/18 0:00,365,67782,68453.142,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Marketing Specialist,Full Time Employee,12/22/18 0:00,365,67783.03,67783.04,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Leadership Giving Officer,Full Time Employee,12/22/18 0:00,365,67788.57,75000.12,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Exec Asst I,Full Time Employee,12/22/18 0:00,365,67796.81,68633.824,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,"Specialist, Course Development",Full Time Employee,12/22/18 0:00,365,67814.52,69820.929,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,"Technical Specialist II,U of M",Full Time Employee,12/22/18 0:00,365,67842.98,64990.64,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Supervisor of Janitors U of M,Full Time Employee,12/22/18 0:00,365,67843.69,58861.66,U Mass Amherst,MTA/NEA Non-Exempt Supervisors (A15),A15,MTA/NEA Non-Exempt Supervisors
2018,female,"Customer Support Tech, Sr",Full Time Employee,12/22/18 0:00,365,67877.31,67974.112,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,female,FullTime Lecturer,Full Time Employee,12/22/18 0:00,365,67901.33,65000,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,male,Asst Registrar -Sched & Sp Prg,Full Time Employee,12/22/18 0:00,365,67901.49,75000,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,male,Electronic Computer Oper. II,Full Time Employee,12/22/18 0:00,365,67922.78,64623.78,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,"Accountant, Staff III",Full Time Employee,12/22/18 0:00,365,68000.67,68673.892,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Sr Financial/Budget Analyst,Full Time Employee,12/22/18 0:00,365,68005.3,68005.34,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Lab Analyst II NENSP,Full Time Employee,12/22/18 0:00,365,68105.28,58476.678,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,female,Lecturer,Full Time Employee,12/22/18 0:00,365,68134.52,58229.304,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,LAN Administrator/Analyst,Full Time Employee,12/22/18 0:00,365,68145.94,68266.9,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Administrative Assistant II,Full Time Employee,12/22/18 0:00,365,68167.87,66069.201,U Mass Lowell,MTA/NEA Classified/Technical (L92),L92,MTA/NEA Classified/Technical
2018,female,"Coord, Admin Iii",Full Time Employee,12/22/18 0:00,365,68188,67830,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Research Associate III,Full Time Employee,12/22/18 0:00,365,68256.2,70945.94,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,Asst To Farm Supt U of M,Full Time Employee,12/22/18 0:00,365,68257.24,58861.66,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Bacteriologist I,Full Time Employee,12/22/18 0:00,365,68263.19,68577.34,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,HVAC Refrig Mechanic I,Full Time Employee,12/22/18 0:00,365,68265.98,65809.786,U Mass Lowell,MTA/NEA Maintenance/Trades (L93),L93,MTA/NEA Maintenance/Trades
2018,female,Librarian II,Full Time Employee,12/22/18 0:00,365,68280.18,68390.261,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,University Police Officer,Full Time Employee,12/22/18 0:00,365,68307.34,64563.645,U Mass Lowell,IBT Local 25 Police (L94),L94,IBT Local 25 Police
2018,female,Lecturer U of M,Full Time Employee,12/22/18 0:00,365,68317.76,59815.86,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Academic Program Coord II,Full Time Employee,12/22/18 0:00,365,68404.42,68404.44,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Associate Professor,Full Time Employee,12/22/18 0:00,365,68456.52,106386.573,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,PPR Supervisor,Full Time Employee,12/22/18 0:00,365,68470.52,69148.483,U Mass Worcester,NAGE Admin and Professional (W50),W50,NAGE Admin and Professional
2018,male,Programmer/Analyst,Full Time Employee,12/22/18 0:00,365,68477.73,64477.4,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,IT Service Desk Supp Consultnt,Full Time Employee,12/22/18 0:00,365,68510.38,68510.431,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,male,Univ Police Officer,Full Time Employee,12/22/18 0:00,365,68596.37,53601.08,U Mass Amherst,New England Police Benevolent (A07),A07,New England Police Benevolent
2018,female,AR & Cash Management Specialis,Full Time Employee,12/22/18 0:00,365,68596.56,69275.702,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Financial Budget Analyst II,Full Time Employee,12/22/18 0:00,365,68596.57,69275.702,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,"Accountant, Staff III",Full Time Employee,12/22/18 0:00,365,68596.61,69275.702,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Technical Specialist II,Full Time Employee,12/22/18 0:00,365,68613.1,67123.598,U Mass Lowell,MTA/NEA Maintenance/Trades (L93),L93,MTA/NEA Maintenance/Trades
2018,male,Hd Prkng Garage Attndnt U of M,Full Time Employee,12/22/18 0:00,365,68632.05,49776.74,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Accountant II,Full Time Employee,12/22/18 0:00,365,68636.63,66289.34,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,"Mgr, Revenue Operations",Full Time Employee,12/22/18 0:00,365,68646.76,69326.472,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,"Manager, Library Services",Full Time Employee,12/22/18 0:00,365,68652.26,68652.22,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Sign Painter & Letterer II,Full Time Employee,12/22/18 0:00,365,68658.54,66289.34,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Fraud Investigator II,Full Time Employee,12/22/18 0:00,365,68691.53,69371.726,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Lecturer,Full Time Employee,12/22/18 0:00,365,68731.48,58537.529,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,Grant & Budget Administrator,Full Time Employee,12/22/18 0:00,365,68786.79,69082,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,"Mgr, Claims",Full Time Employee,12/22/18 0:00,365,68787.74,69468.763,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Fire And Safety Officer U of M,Full Time Employee,12/22/18 0:00,365,68838.16,62343.32,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Client Service Coordinator,Full Time Employee,12/22/18 0:00,365,68874.69,69556.587,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Program Director I,Full Time Employee,12/22/18 0:00,365,68928.17,69610.584,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Plumber & Steamfitter I,Full Time Employee,11/24/18 0:00,337,68938.36,55733.34,U Mass Dartmouth,AFT Massachusetts Maintainers (D83),D83,AFT Massachusetts Maintainers
2018,female,Asst Dir Ofc for Fac Dev (OFD),Full Time Employee,12/22/18 0:00,365,68977.81,58977.674,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,FullTime Lecturer,Full Time Employee,12/22/18 0:00,365,69096.83,62780.12,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,female,Project Director II,Full Time Employee,12/22/18 0:00,365,69113.89,80100.8,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Librarian III U of M,Full Time Employee,12/22/18 0:00,365,69155.16,72304.72,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Talent Specialist II,Full Time Employee,12/22/18 0:00,365,69161.66,71400.061,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,LAN/WAN Specialist,Full Time Employee,12/22/18 0:00,365,69171.2,69171.18,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,"Advisor, Career Services",Full Time Employee,12/22/18 0:00,365,69179.14,69178.98,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Clerk V,Full Time Employee,12/22/18 0:00,365,69181.22,62343.32,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,male,Lab Analyst II NENSP,Full Time Employee,12/22/18 0:00,365,69188.09,68309.152,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,female,Univ Police Officer,Full Time Employee,12/22/18 0:00,365,69188.55,53601.08,U Mass Amherst,New England Police Benevolent (A07),A07,New England Police Benevolent
2018,female,Fiscal Services Manager,Full Time Employee,12/22/18 0:00,365,69196.15,70619.938,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,Assistant V.C. Human Resources,Full Time Employee,12/22/18 0:00,365,69230.87,229500.18,U Mass Amherst,Non-Unit Professional (A53),A53,Non-Unit Professional
2018,male,Dir - Advancement Sys & Report,Full Time Employee,12/22/18 0:00,365,69252.85,80000.008,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,"Asst Mgr, Revenue Operations",Full Time Employee,12/22/18 0:00,365,69293.04,69979.194,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Electronics Technician II,Full Time Employee,12/22/18 0:00,365,69298.83,69298.84,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Web Content Coordinator,Full Time Employee,12/22/18 0:00,365,69332.8,69394.762,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,Lecturer U of M,Full Time Employee,12/22/18 0:00,365,69363.48,69421.3,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Applic Database Developer II,Full Time Employee,12/22/18 0:00,365,69409.12,70099.868,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Applic Database Developer II,Full Time Employee,12/22/18 0:00,365,69416.08,71460.74,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Project Manager,Full Time Employee,12/22/18 0:00,365,69433.51,70120.843,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,FullTime Lecturer,Full Time Employee,12/22/18 0:00,365,69581.68,60900.71,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,female,Lecturer U of M,Full Time Employee,12/22/18 0:00,365,69627.72,69359.94,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Manufacturing Assoc. II,Full Time Employee,12/22/18 0:00,365,69652.46,62004.8,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,female,Research Scientist,Full Time Employee,12/22/18 0:00,365,69657.14,68640.804,U Mass Lowell,MTA/NEA Grants and Contracts (LR3),LR3,MTA/NEA Grants and Contracts
2018,female,"Research Scientist, Sr",Full Time Employee,12/22/18 0:00,365,69673.17,73030.131,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Storekeeper III,Full Time Employee,12/22/18 0:00,365,69678.29,55031.6,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,male,Senior Lecturer,Full Time Employee,12/22/18 0:00,365,69706.24,64967.956,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,Aquatics Dir/Hd Coach M&W Swim,Full Time Employee,12/22/18 0:00,365,69725.51,69321.2,U Mass Dartmouth,ESU Professional Local 1895 (D85),D85,ESU Professional Local 1895
2018,female,R&D Associate II,Full Time Employee,12/22/18 0:00,365,69729.01,70228.987,U Mass Worcester,Non-Unit Classified (W25),W25,Non-Unit Classified
2018,female,Administrative Assistant II,Full Time Employee,12/22/18 0:00,365,69751.1,69948.84,U Mass Dartmouth,AFSCME Local 507 (D82),D82,AFSCME Local 507
2018,male,Electronics Technician II,Full Time Employee,12/22/18 0:00,365,69763.26,66289.34,U Mass Amherst,AFSCME Local 1776 (A01),A01,AFSCME Local 1776
2018,female,Network Analyst II,Full Time Employee,12/22/18 0:00,365,69780.8,69850.04,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,Computer Engineer,Full Time Employee,12/22/18 0:00,365,69785.55,68767.571,U Mass Lowell,MTA/NEA Grants and Contracts (LR3),LR3,MTA/NEA Grants and Contracts
2018,female,"Asst Dir, Finance - CHCF",Full Time Employee,12/22/18 0:00,365,69807.79,110000.02,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Bacteriologist I,Full Time Employee,12/22/18 0:00,365,69818.7,68577.34,U Mass Amherst,MTA/NEA USA Classified (A08),A08,MTA/NEA USA Classified
2018,female,Buyer II,Full Time Employee,12/22/18 0:00,365,69834.17,69948.84,U Mass Amherst,Non-Unit Classified (A12),A12,Non-Unit Classified
2018,female,Administrative Assistant II,Full Time Employee,12/22/18 0:00,365,69834.17,69948.84,U Mass Dartmouth,AFSCME Local 507 (D82),D82,AFSCME Local 507
2018,male,Grant & Budget Admin II,Full Time Employee,12/22/18 0:00,365,69865.39,69800.12,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Administrative Assistant II,Full Time Employee,12/22/18 0:00,365,69877.69,69948.58,U Mass Boston,MTA/NEA Classified (B32),B32,MTA/NEA Classified
2018,male,Resident Pgy - 6,Full Time Employee,12/22/18 0:00,365,69895.62,71688.76,U Mass Worcester,Residents/Post Docs (W63),W63,Residents/Post Docs
2018,female,Mgr - Student Employment,Full Time Employee,12/22/18 0:00,365,69909.95,69972.313,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,"Sr Advisor, Career Services",Full Time Employee,12/22/18 0:00,365,69944.22,73679.58,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,female,Sr. Budget Analyst,Full Time Employee,12/22/18 0:00,365,69945.98,70061.251,U Mass Dartmouth,ESU Professional Local 1895 (D85),D85,ESU Professional Local 1895
2018,female,Maintainer II,Full Time Employee,12/22/18 0:00,365,69946.26,66289.34,U Mass Amherst,MTA/NEA Non-Exempt Supervisors (A15),A15,MTA/NEA Non-Exempt Supervisors
2018,female,Associate Director,Full Time Employee,12/22/18 0:00,365,69956,70070.988,U Mass Dartmouth,,,
2018,female,Buyer II,Full Time Employee,12/22/18 0:00,365,70004.27,69948.84,U Mass Amherst,Non-Unit Classified (A12),A12,Non-Unit Classified
2018,female,Nurse Rev II-Eligibility,Full Time Employee,12/22/18 0:00,365,70014.03,72134.556,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
